# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s
287.8860,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.9320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.9780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.0240,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.0700,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.1160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.1650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.2100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.2560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.3020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.3480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.3940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.4400,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.4900,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.5360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.5820,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.6280,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.6740,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.7200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.7660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.8120,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.8610,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.9060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.9520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
288.9970,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.0430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.0870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.1330,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.1810,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.2260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.2720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.3170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.3630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.4090,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.4550,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.5040,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.5500,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.5950,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.6420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.6880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.7340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.7800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.8260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.8760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.9220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
289.9680,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.0140,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.0600,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.1060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.1520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.2020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.2470,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.2940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.3400,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.3850,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.4320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.4770,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.5270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.5720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.6190,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.6670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.7130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.7600,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.8060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.8520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.9010,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.9470,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
290.9930,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.0390,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.0850,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.1310,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.1770,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.2260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.2710,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.3180,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.3630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.4090,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.4560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.5020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.5510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.5970,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.6430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.6890,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.7350,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.7810,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.8260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.8720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.9210,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
291.9660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.0110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.0570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.1020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.1460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.1930,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.2410,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.2880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.3340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.3800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.4250,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.4720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.5170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.5670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.6130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.6590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.7040,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.7510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.7970,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.8430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.8890,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.9370,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
292.9840,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.0300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.0760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.1220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.1680,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.2140,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.2630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.3090,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.3550,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.4010,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.4470,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.4930,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.5390,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.5870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.6340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.6800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.7260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.7720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.8170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.8630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.9100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
293.9600,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.0060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.0520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.0980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.1440,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.1900,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.2360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.2850,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.3300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.3760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.4200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.4660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.5110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.5560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.6060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.6510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.6960,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.7420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.7880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.8360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.8810,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.9300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
294.9760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.0220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.0670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.1140,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.1600,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.2060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.2530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.3010,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.3480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.3940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.4390,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.4850,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.5320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.5780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.6270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.6720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.7180,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.7650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.8110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.8570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.9030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.9520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
295.9980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.0440,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.0900,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.1360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.1820,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.2280,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.2740,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.3220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.3690,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.4150,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.4610,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.5080,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.5540,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.5990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.6480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.6950,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.7410,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.7870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.8320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.8790,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.9240,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
296.9740,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.0200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.0650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.1100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.1550,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.2000,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.2460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.2920,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.3410,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.3870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.4320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.4760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.5220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.5670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.6120,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.6620,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.7080,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.7530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.7990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.8460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.8910,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.9370,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
297.9870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.0330,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.0810,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.1270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.1740,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.2200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.2660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.3120,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.3610,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.4070,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.4530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.4990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.5450,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.5910,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.6370,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.6860,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.7320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.7780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.8230,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.8690,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.9160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
298.9620,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.0110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.0560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.1010,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.1480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.1940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.2400,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.2870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.3330,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.3830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.4290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.4740,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.5200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.5670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.6130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.6590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.7070,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.7530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.7980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.8430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.8890,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.9340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
299.9800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.0290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.0750,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.1200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.1650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.2110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.2560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.3010,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.3500,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.3960,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.4420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.4880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.5340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.5800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.6260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.6720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.7210,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.7670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.8130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.8590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.9050,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.9510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
300.9960,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.0460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.0910,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.1380,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.1840,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.2300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.2760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.3210,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.3710,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.4170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.4630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
301.5090,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
